"","time","event","prttime","age","gpa","dblmaj"
"1217",0.00100975831118778,TRUE,1,18,3.5,0
"1218",0.000267286581731152,TRUE,0,20,1.5,0
"1219",0.00021608790153089,TRUE,0,18,3.1,1
"1220",6.1315472463228e-05,TRUE,1,22,2.7,0
"1221",5.87285284330115e-05,TRUE,0,18,3.2,0
"1222",0.000706570441383378,TRUE,1,18,3.4,0
"1223",8.24542121373857e-05,TRUE,0,18,1,1
"1224",4.4388521928699e-05,TRUE,0,19,3.5,1
"1225",6.92088231736072e-05,TRUE,0,18,3.4,0
"1226",2.29736183280287e-05,TRUE,0,19,2.9,0
"1227",0.000436521606753715,TRUE,1,18,2.6,0
"1228",0.000146019556499355,TRUE,0,17,3.6,1
"1229",0.000194530420692557,FALSE,0,19,3.2,0
"1230",6.52640819112415e-05,TRUE,1,18,3.6,0
"1231",6.47387827517727e-05,TRUE,0,18,3.5,0
"1232",8.21504956499734e-07,TRUE,0,18,3.4,0
"1233",4.57392530243199e-05,TRUE,0,18,3.1,0
"1234",0.000302527855447085,TRUE,0,17,3.5,0
"1235",6.31308266609228e-05,TRUE,0,18,3.5,0
"1236",8.17221281567683e-05,TRUE,0,18,3,0
"1237",0.000175078850316347,TRUE,0,17,3.3,0
"1238",2.14626684554262e-05,TRUE,0,17,2,0
"1239",0.000151116837770429,TRUE,0,18,2.4,0
"1240",0.000102334836896249,TRUE,0,21,2.9,0
"1241",2.46628810203287e-06,TRUE,0,18,3.2,0
"1242",3.44826014274626e-05,TRUE,0,20,3.6,0
"1243",7.5767858216762e-06,TRUE,0,19,3.5,1
"1244",3.56005644747166e-05,FALSE,0,18,3.5,0
"1245",0.000500803229750863,TRUE,1,17,3.6,0
"1246",0.0002719399100516,TRUE,0,17,2.2,0
"1247",0.000166202347993918,TRUE,0,17,3.1,1
"1248",2.84498815102251e-05,TRUE,0,18,2.6,1
"1249",9.27002543567756e-05,TRUE,0,19,3.6,0
"1250",8.11848124970631e-05,TRUE,0,20,2.9,0
"1251",0.000166595955434038,TRUE,0,17,3.2,0
"1252",8.13977879247651e-05,TRUE,0,17,3.1,0
"1253",0.000243292555383822,TRUE,0,17,2.7,1
"1254",8.77090020316417e-05,FALSE,0,18,3.4,0
"1255",4.3474908940085e-05,FALSE,1,17,3.2,0
"1256",0.00022271577771406,TRUE,1,19,3.5,0
"1257",0.000658441936232976,TRUE,1,17,2.5,0
"1258",9.2628403004074e-05,TRUE,0,18,3.8,0
"1259",4.47834593047748e-05,TRUE,0,18,3.2,0
"1260",3.38128771972937e-05,TRUE,0,17,3.9,0
"1261",0.00124688842032437,TRUE,1,20,3.5,0
"1262",0.00118553997158632,FALSE,1,19,3,0
"1263",0.00050011498404232,TRUE,1,17,2.8,0
"1264",2.47854222916966e-06,TRUE,0,20,3.5,0
"1265",0.000102275477602167,TRUE,0,18,2.7,0
"1266",4.38422942904654e-05,TRUE,0,19,3.2,0
"1267",4.38755186055534e-05,TRUE,0,19,3.4,0
"1268",5.64078738957382e-05,TRUE,0,20,3.5,0
"1269",0.000235327342449473,TRUE,0,20,2.6,1
"1270",6.2164716193049e-06,TRUE,0,17,3.2,0
"1271",0.000329593521356681,TRUE,0,19,3.3,1
"1272",0.00060873393584503,TRUE,1,26,1.9,1
"1273",2.08187070798935e-05,TRUE,0,21,3.1,0
"1274",6.27892190552765e-05,TRUE,0,17,3.2,1
"1275",9.33898193990875e-06,TRUE,0,18,3.9,0
"1276",7.09446506747479e-05,TRUE,0,17,3.5,1
"1277",0.00038003107536488,TRUE,1,18,3,1
"1278",9.6073855465716e-05,TRUE,1,20,2.9,1
"1279",6.79946040097265e-05,TRUE,0,17,3.3,0
"1280",6.57517868763317e-05,TRUE,0,22,1.9,0
"1281",1.81257626741097e-06,TRUE,0,30,3.5,0
"1282",0.000263689275715522,TRUE,1,18,3.3,0
"1283",0.000954547466061484,FALSE,1,19,3.5,1
"1284",4.66420334067788e-05,TRUE,0,18,3.8,0
"1285",8.88999133153021e-05,TRUE,0,20,3,0
"1286",0.000122168978299603,TRUE,1,18,3.1,0
"1287",2.834198182363e-05,TRUE,0,18,3.5,0
"1288",2.26207646746361e-05,TRUE,0,18,3.5,0
"1289",0.000117910860848671,TRUE,0,19,3.3,0
"1290",1.78583851254188e-05,TRUE,0,18,3.7,0
"1291",2.38346933111819e-05,TRUE,0,21,2.4,0
"1292",1.60340161166385e-05,TRUE,0,18,2.6,0
"1293",9.27811746145868e-05,TRUE,0,18,3.5,0
"1294",1.59714171984391e-05,TRUE,0,19,3.5,0
"1295",3.83047129939371e-06,TRUE,0,18,2.5,0
"1296",6.42988199946058e-05,TRUE,0,18,2.8,0
"1297",8.47793763744207e-06,TRUE,0,22,3.1,0
"1298",5.72513470733294e-06,TRUE,1,18,3.1,0
"1299",6.16062575065956e-06,TRUE,0,17,2.8,0
"1300",0.000818620918213883,TRUE,1,19,3.4,1
"1301",0.000823767063202247,TRUE,1,17,3.6,0
"1302",6.91819651376701e-05,TRUE,0,21,2.6,0
"1303",0.000945448467496596,TRUE,1,18,3.5,0
"1304",4.99409855800249e-05,TRUE,0,19,2.7,0
"1305",4.54883556252084e-06,TRUE,0,18,3,0
"1306",0.000108234837335953,TRUE,0,17,3.4,0
"1307",9.778878066491e-06,TRUE,0,20,3.4,0
"1308",0.000102135341788328,TRUE,0,19,3.3,0
"1309",7.04675585243145e-05,TRUE,1,18,2.9,0
"1310",0.000108982102579201,TRUE,0,18,2.9,0
"1311",1.89430329078155e-05,TRUE,0,19,3.4,1
"1312",9.31251944543972e-05,TRUE,0,18,3.4,1
"1313",0.000237681176659437,TRUE,0,18,3.6,1
"1314",0.000199708868293774,TRUE,0,18,3.3,0
"1315",6.53222344414362e-05,TRUE,0,17,3.1,0
"1316",7.90182981858176e-05,TRUE,0,18,3.1,0
"1317",0.000168641961846064,TRUE,0,18,3.3,0
"1318",4.93242877346858e-05,TRUE,0,18,2.7,0
"1319",6.09804706563267e-05,TRUE,0,18,3.9,0
"1320",5.13063451801869e-06,TRUE,0,17,3.3,0
"1321",7.16989516315496e-05,TRUE,0,18,3,0
"1322",0.000110237636509634,TRUE,1,17,2.8,0
"1323",3.67780559702674e-06,TRUE,0,17,3.2,0
"1324",0.000178691432146883,TRUE,0,19,3.5,1
"1325",3.94870827990354e-05,TRUE,0,19,3.1,1
"1326",6.55366156849676e-05,TRUE,0,20,3.4,0
"1327",1.88137190474365e-05,TRUE,0,22,3.1,1
"1328",3.60648440897795e-05,TRUE,0,17,3.3,0
"1329",0.000470060289050591,TRUE,0,18,2.3,0
"1330",2.70267221313913e-05,TRUE,0,18,3.3,1
"1331",0.000324565381804094,FALSE,1,18,3.1,1
"1332",5.14474873399067e-05,TRUE,0,18,3.4,0
"1333",4.70476718584244e-05,TRUE,0,20,2.7,0
"1334",0.000257773402175268,TRUE,1,24,2.9,0
"1335",2.63032490641114e-05,TRUE,0,17,3.1,1
"1336",2.146431045399e-05,TRUE,0,18,3.2,0
"1337",2.03144449519967e-05,TRUE,0,23,3.3,0
"1338",6.67194941236216e-05,TRUE,0,19,3.4,0
"1339",3.64935749554156e-05,TRUE,0,18,3.6,1
"1340",0.000281645699539712,TRUE,1,18,2.9,0
"1341",6.73378742643412e-05,TRUE,0,17,3.4,0
"1342",7.77644895103558e-05,TRUE,0,17,3.4,0
"1343",0.000335698694887723,TRUE,1,17,2.7,0
"1344",0.000193081222129145,TRUE,1,20,2.8,0
"1345",0.000118673714431548,TRUE,1,18,3.2,1
"1346",6.04256641508357e-06,TRUE,0,18,3.3,0
"1347",0.0003446074534168,TRUE,1,19,3.1,0
"1348",3.22130556087674e-05,TRUE,0,21,3,0
"1349",4.23744655024643e-05,TRUE,0,25,3.1,1
"1350",0.000239459859957956,TRUE,0,17,3.6,0
"1351",2.09721542421257e-05,TRUE,1,17,2.6,0
"1352",0.00167091277902238,FALSE,1,18,3.5,0
"1353",3.03881238136748e-05,FALSE,0,17,3.2,0
"1354",1.39286462474564e-05,TRUE,0,17,3.5,0
"1355",0.000547906221957958,TRUE,1,17,3.6,0
"1356",2.71343001166813e-06,TRUE,0,18,3.7,0
"1357",6.95697283686567e-05,TRUE,0,20,3.6,0
"1358",4.13151625618899e-05,TRUE,0,18,2.7,0
"1359",1.82732069916803e-05,TRUE,0,21,3.4,0
"1360",0.00012913312775064,TRUE,0,20,3.6,1
"1361",1.91747624489489e-05,TRUE,0,20,2.3,0
"1362",0.00178732630492783,TRUE,1,19,3.1,0
"1363",0.000176405838847929,TRUE,0,18,3.3,0
"1364",3.82810826481981e-05,TRUE,0,18,3.3,0
"1365",4.1316663178466e-05,TRUE,0,20,3.7,1
"1366",0.000432090439363844,TRUE,1,17,3.4,0
"1367",0.000271268705234275,TRUE,1,18,2.9,0
"1368",8.40535995260365e-06,TRUE,0,20,3,0
"1369",0.000689309503494824,TRUE,1,18,3.6,0
"1370",9.22937886027539e-05,TRUE,0,17,2.9,1
"1371",3.93243800901707e-05,TRUE,0,18,1.4,0
"1372",0.00021932509024213,TRUE,1,19,3.3,1
"1373",0.000162182312293719,TRUE,0,21,3.7,0
"1374",7.32890883214282e-05,TRUE,0,19,3,0
"1375",0.000193273977640697,TRUE,0,21,3.7,0
"1376",0.000112368245613605,TRUE,0,22,3.5,0
"1377",2.91595115775677e-05,TRUE,0,18,3.4,0
"1378",0.000169890439931724,TRUE,1,20,3.5,0
"1379",0.000133298141261534,TRUE,0,18,3.2,0
"1380",4.68069173084253e-05,TRUE,0,21,3.3,1
"1381",3.05701260000136e-05,TRUE,0,18,3,1
"1382",5.22001614030622e-05,TRUE,0,18,2.6,0
"1383",0.000143471642279171,TRUE,0,19,2.9,1
"1384",4.90694076740857e-05,TRUE,0,18,3,0
"1385",3.75852103249057e-05,TRUE,0,18,3,0
"1386",0.000330965606092134,TRUE,1,17,3.3,0
"1387",0.000101492785632885,TRUE,0,18,3.3,0
"1388",1.7265407978766e-05,TRUE,0,17,3.5,1
"1389",0.000164075933301357,TRUE,0,18,3.4,0
"1390",0.000359140757622063,TRUE,1,18,2.8,0
"1391",2.96579017900067e-05,TRUE,0,17,3.7,0
"1392",0.000173120042422899,TRUE,0,18,2.9,0
"1393",0.000100989619811846,TRUE,0,17,3.7,0
"1394",2.90485036080743e-05,TRUE,0,18,3.5,0
"1395",0.000261711567172161,TRUE,1,22,3.1,0
"1396",0.000153689425541152,TRUE,1,19,3.4,1
"1397",0.000156374830200124,TRUE,0,17,2.9,0
"1398",0.000379962899265342,TRUE,1,18,3.2,1
"1399",0.000417063190114975,TRUE,0,19,2.6,1
"1400",6.15109425109291e-05,TRUE,0,20,3.3,0
"1401",0.000162571562331816,TRUE,0,18,3.2,0
"1402",4.73623666076541e-05,TRUE,0,18,1.4,0
"1403",1.32194113189723e-05,TRUE,0,18,3.1,1
"1404",4.46854910809602e-05,TRUE,0,17,3.2,0
"1405",0.000167321600700494,TRUE,0,17,3.7,0
"1406",8.23174231001382e-05,TRUE,1,17,2.9,0
"1407",0.000368691526957965,TRUE,0,17,3,0
"1408",0.000289018007935795,TRUE,1,18,2.9,0
"1409",2.28724735732781e-05,TRUE,0,18,3.3,0
"1410",4.73387348314229e-05,TRUE,0,21,3.6,0
"1411",7.69805131116492e-05,TRUE,0,21,3.2,0
"1412",2.04337023126552e-05,TRUE,0,18,3.3,0
"1413",0.0014553818177183,FALSE,1,19,2.4,0
"1414",5.51507792227304e-05,TRUE,0,18,3.3,0
"1415",2.28675013204654e-05,TRUE,0,19,3.5,0
"1416",0.000171138301996886,TRUE,1,18,3.3,1
"1417",0.000134340965212832,TRUE,0,19,3.1,1
"1418",3.25735702379313e-05,TRUE,0,18,3.4,0
"1419",3.8926580964845e-05,TRUE,0,17,3.2,0
"1420",9.15329139802964e-05,TRUE,1,20,3.3,0
"1421",0.000399203878621578,TRUE,1,18,3.4,0
"1422",9.47303244154174e-05,TRUE,0,18,3.6,0
"1423",9.85918779649205e-05,TRUE,0,17,2.3,0
"1424",0.000141642022603281,TRUE,0,18,3.2,0
"1425",0.000100989114713569,TRUE,0,18,3.6,0
"1426",2.03399303007846e-05,TRUE,0,19,3.2,1
"1427",1.89023889455845e-05,FALSE,0,17,3.1,0
"1428",2.94492624530851e-06,TRUE,0,18,2.9,0
"1429",0.000139845130499789,TRUE,0,21,3,0
"1430",9.83443573009238e-05,TRUE,0,17,3.4,1
"1431",1.36026786653548e-06,TRUE,0,18,3.1,0
"1432",3.73266238747799e-05,TRUE,0,20,3.2,0
"1433",7.97779526308296e-05,TRUE,0,18,3.3,1
"1434",0.00149600016796419,TRUE,1,18,3.1,0
"1435",0.000186950602851213,TRUE,0,17,3.4,0
"1436",6.70050096123085e-05,TRUE,0,18,3.4,0
"1437",5.01699791453077e-05,TRUE,0,17,2.3,0
"1438",0.000118090536743664,TRUE,0,19,3.5,0
"1439",0.000130424812376507,TRUE,0,19,3.7,0
"1440",6.2152253509842e-05,TRUE,0,19,3.6,0
"1441",0.000183041698322028,TRUE,1,21,3.3,0
"1442",1.54254627333949e-05,TRUE,0,18,3,0
"1443",0.000106169088070569,TRUE,0,17,2.6,0
"1444",0.000129766721612773,TRUE,1,18,3.3,1
"1445",4.39679314902702e-05,TRUE,0,19,3.2,0
"1446",7.91416210961426e-05,TRUE,0,20,3,0
"1447",4.56842034697292e-06,TRUE,0,19,3.4,0
"1448",0.000212425705933552,FALSE,1,19,3,0
"1449",7.78542926773639e-05,TRUE,0,17,3,0
"1450",0.00097221789041347,TRUE,1,19,3.1,0
"1451",3.81728794912447e-05,TRUE,0,20,3,0
"1452",8.08781680518575e-07,TRUE,0,19,3.6,1
"1453",4.46468115117557e-05,TRUE,0,18,3.1,0
"1454",5.11634480595168e-05,TRUE,0,17,3.1,0
"1455",3.51023599992204e-05,TRUE,0,18,2.1,0
"1456",0.00013249195072382,TRUE,0,17,2.6,1
"1457",0.000217221230217993,TRUE,0,18,3.3,0
"1458",1.76563363916307e-05,TRUE,0,19,3.1,0
"1459",0.000169743333942486,TRUE,0,21,3.4,0
"1460",2.26245544630505e-05,TRUE,0,18,3.3,0
"1461",0.000176230344178023,TRUE,0,17,3.5,0
"1462",5.86552392577005e-05,TRUE,0,17,3,1
"1463",0.000194600539183891,TRUE,0,18,3,0
"1464",4.75395323167569e-05,TRUE,0,18,3.3,0
"1465",6.50888906437197e-05,TRUE,0,20,3,0
"1466",9.94463261931746e-05,TRUE,0,19,3.6,0
"1467",1.26755925332908e-05,TRUE,0,19,3.3,0
"1468",1.22409533079648e-05,TRUE,0,17,2.6,0
"1469",5.77356787729937e-05,TRUE,0,18,3.7,0
"1470",5.93471222557991e-05,TRUE,0,20,2.5,0
"1471",6.13515338655552e-05,TRUE,0,19,3.3,0
"1472",2.44006197197776e-05,TRUE,0,18,3.7,0
"1473",6.23040524883291e-05,TRUE,0,18,1.9,1
"1474",1.44410585139933e-05,TRUE,0,18,3,0
"1475",0.000146083668978517,TRUE,0,18,3.6,0
"1476",1.17989780183679e-05,TRUE,0,18,2.9,0
"1477",1.01770009987724e-05,TRUE,0,30,2.9,0
"1478",6.62885456137617e-05,TRUE,0,19,3.6,0
"1479",3.20031568354283e-05,TRUE,0,19,2.9,0
"1480",0.000281289520090044,TRUE,1,18,3.4,0
"1481",9.38740272125869e-05,TRUE,0,18,2.7,0
"1482",8.37637560040333e-05,TRUE,1,18,2.9,1
"1483",0.000142933062364183,TRUE,0,18,3.2,0
"1484",0.000106419311537955,TRUE,1,18,2.8,1
"1485",9.61108439452522e-05,TRUE,0,20,3.1,0
"1486",4.55715920747128e-05,TRUE,0,19,3.4,1
"1487",8.10118811409512e-05,TRUE,0,17,3.1,1
"1488",0.000453823076619269,TRUE,1,19,2.9,1
"1489",1.43834823898621e-05,TRUE,0,17,3.4,0
"1490",5.08626708666049e-06,TRUE,0,19,3,0
"1491",0.000360445578574164,TRUE,1,17,3.4,1
"1492",7.90337476400124e-05,TRUE,0,17,3.4,0
"1493",1.65714875528621e-05,TRUE,0,18,3.5,0
"1494",1.9306703204481e-07,TRUE,0,19,3.7,1
"1495",1.93672817964558e-05,TRUE,0,20,3.3,0
"1496",7.60611557061667e-05,TRUE,0,19,3.8,0
"1497",4.2700250848035e-05,TRUE,1,20,3.4,0
"1498",5.2075366504701e-05,TRUE,0,18,2.7,0
"1499",2.98179544544439e-06,TRUE,0,17,2.3,0
"1500",0.000604230676396327,TRUE,1,18,3.1,1
"1501",0.000415247813624817,TRUE,0,18,3,0
"1502",0.000150643630930539,FALSE,0,19,3.5,0
"1503",0.000194347950544393,TRUE,0,19,3.5,0
"1504",3.78037045705467e-05,TRUE,0,18,3.6,0
"1505",8.06821114539715e-05,TRUE,0,17,3.5,0
"1506",0.000155480748417937,TRUE,0,19,3.3,1
"1507",9.57547702491107e-05,TRUE,0,17,3.1,0
"1508",6.45042867299998e-06,TRUE,0,20,3.4,0
"1509",7.3254123926883e-06,TRUE,0,22,3.5,0
"1510",0.00018397865793711,TRUE,0,19,3,0
"1511",0.000134884181500821,TRUE,0,18,2.8,0
"1512",0.000116992615094712,TRUE,0,18,2.9,0
"1513",4.08719784485367e-05,TRUE,0,28,1.6,1
"1514",6.50275717772019e-05,TRUE,1,22,3.7,0
"1515",8.59912017103343e-05,TRUE,0,18,2.3,1
"1516",3.52066500317548e-05,TRUE,0,18,2.4,0
"1517",0.000110723166068773,TRUE,0,19,3.2,0
"1518",3.80899699503877e-05,TRUE,0,27,2.9,1
"1519",0.000554335413116278,TRUE,1,18,2.9,0
"1520",3.60869993922568e-05,TRUE,0,17,3.7,1
"1521",0.000160627226192169,TRUE,0,19,3.5,1
"1522",9.23160811537814e-05,TRUE,0,18,3.6,0
"1523",0.000345256106608267,TRUE,0,17,2.9,0
"1524",0.000325506081640054,TRUE,1,21,3.4,0
"1525",2.87676931768559e-05,TRUE,0,19,3.2,0
"1526",4.24672711723331e-05,TRUE,0,18,3.2,0
"1527",3.14038333808009e-05,TRUE,0,18,3.4,0
"1528",5.20841691415016e-05,TRUE,0,18,3.1,0
"1529",4.07796692553492e-05,TRUE,1,18,3.3,0
"1530",0.000106979893524724,TRUE,0,18,3,0
"1531",5.98140858425898e-06,TRUE,0,18,3.2,0
"1532",0.00014746420477359,TRUE,0,18,2.6,0
"1533",9.48014699646318e-06,TRUE,0,18,3,0
"1534",1.36821472437767e-05,TRUE,0,17,2.9,1
"1535",3.70778412648981e-05,TRUE,0,17,3.5,0
"1536",0.000399048130368478,TRUE,1,18,2.9,0
"1537",0.00041678462642943,TRUE,1,18,3.6,0
"1538",0.000135823044392853,TRUE,0,21,3.5,0
"1539",1.52849313553746e-05,TRUE,0,18,2.9,0
"1540",4.14705073182653e-05,TRUE,0,19,3.5,0
"1541",0.000610433442730933,TRUE,1,18,3.3,1
"1542",0.000128833252357979,TRUE,0,18,3.4,0
"1543",0.00011708432883067,TRUE,0,21,3.2,0
"1544",4.66140093464745e-05,TRUE,0,17,3.2,0
"1545",0.00033138642371659,TRUE,1,18,3.4,0
"1546",2.38233244336179e-05,TRUE,0,19,3.8,0
"1547",3.00801656162089e-05,TRUE,0,19,3.3,0
"1548",0.000145487409511369,TRUE,1,18,3.3,0
"1549",4.25872208973542e-05,TRUE,0,17,2.8,0
"1550",8.45528213335213e-05,TRUE,0,18,3.5,0
"1551",4.28555174777133e-05,TRUE,0,18,3.1,0
"1552",5.31343747777037e-06,TRUE,0,25,3.4,0
"1553",4.47038955485137e-05,TRUE,0,18,2.2,1
"1554",2.69216229005679e-06,TRUE,0,17,2.9,0
"1555",2.78461528003684e-07,TRUE,0,32,3.3,0
"1556",0.000110519831924841,TRUE,0,18,2.9,0
"1557",1.35475983346443e-05,TRUE,0,18,2.1,0
"1558",0.000136339930423304,TRUE,1,18,1.7,0
"1559",7.78959439900788e-05,TRUE,0,18,3,0
"1560",0.000167585155501869,TRUE,0,17,3.7,0
"1561",4.8536593925381e-05,TRUE,0,20,2.5,0
"1562",2.41306992351473e-05,TRUE,0,21,2.2,0
"1563",0.000382314469369224,TRUE,1,22,2.9,0
"1564",0.000264094883997556,TRUE,1,18,2.9,0
"1565",3.14174111093737e-05,TRUE,0,19,3,0
"1566",0.000160962766285222,FALSE,0,17,3,1
"1567",5.28149239258627e-05,FALSE,1,18,3.3,1
"1568",9.70404959194721e-05,FALSE,0,18,3.1,0
"1569",3.37032245275922e-05,TRUE,0,18,3.5,0
"1570",1.47829400494735e-05,TRUE,0,17,3.3,0
"1571",8.70007762873103e-05,TRUE,0,17,2.5,0
"1572",6.25858065723017e-05,TRUE,0,17,3.5,0
"1573",2.81126666600914e-05,TRUE,0,19,3.4,0
"1574",9.10069879845769e-05,TRUE,0,17,2.9,0
"1575",4.28494058747855e-05,TRUE,0,18,3.1,1
"1576",4.80905776445549e-06,TRUE,0,19,3.3,1
"1577",0.000662165296646004,TRUE,1,17,3,0
"1578",0.000142139961024473,TRUE,0,22,3.6,0
"1579",0.000210564400116889,TRUE,0,19,3.2,0
"1580",5.31680607680756e-05,TRUE,0,17,2.3,0
"1581",0.000160640493321351,TRUE,0,17,3.2,1
"1582",6.89208849712908e-05,TRUE,0,19,3.2,0
"1583",6.7575673235252e-05,TRUE,0,17,1.7,0
"1584",5.21341817369558e-06,TRUE,0,19,2.8,1
"1585",6.84461210102448e-05,TRUE,0,18,3.1,0
"1586",0.000101219742652893,TRUE,0,25,2.9,0
"1587",1.04005010094668e-05,TRUE,1,18,3.3,0
"1588",5.23684168790234e-05,FALSE,0,18,3.5,0
"1589",7.40619518808127e-05,TRUE,0,20,3.4,0
"1590",7.33464159484917e-05,TRUE,0,20,3.5,0
"1591",8.82819696066964e-06,TRUE,0,22,3.2,0
"1592",0.000146081626505655,TRUE,1,21,3.6,0
"1593",2.23302949576136e-05,TRUE,0,18,3.7,0
"1594",1.06643646216258e-05,TRUE,0,17,2.6,0
"1595",4.4092317523774e-06,TRUE,0,19,3.8,0
"1596",0.000202027453190978,TRUE,0,17,2.9,0
"1597",0.000373400312436815,FALSE,1,20,3.5,0
"1598",2.63118655168055e-05,TRUE,0,18,3.2,0
"1599",0.000222210030847905,TRUE,0,17,2.6,0
"1600",0.0026645697194036,TRUE,1,17,3,0
"1601",3.22766003002562e-05,TRUE,0,19,3.5,0
"1602",3.94781738085096e-05,TRUE,0,18,3.2,0
"1603",5.99797141504536e-05,TRUE,0,17,3.5,1
"1604",1.14066363332369e-05,TRUE,0,18,2.8,0
"1605",3.26877758022919e-06,TRUE,0,30,2.2,0
"1606",2.5444207103418e-05,TRUE,0,17,1.4,1
"1607",0.000233339895268973,TRUE,1,20,3.3,0
"1608",0.000162440924485477,TRUE,0,17,3.3,0
"1609",7.80086481871382e-05,TRUE,0,20,3.2,0
"1610",4.14774501545844e-05,TRUE,0,18,2.7,0
"1611",5.68892405093779e-07,TRUE,0,19,3.6,0
"1612",5.58039926296289e-05,TRUE,0,20,3.5,0
"1613",0.000433268103655912,TRUE,1,19,3,0
"1614",1.38654072556092e-05,TRUE,0,19,3.2,0
"1615",2.21650544876362e-05,TRUE,0,20,2.7,0
"1616",9.82367669572658e-06,TRUE,0,18,3,0
"1617",5.48453277236502e-05,TRUE,0,17,3.4,0
"1618",9.08436842606232e-05,TRUE,0,18,2.6,0
"1619",2.03599419408111e-05,TRUE,0,17,3.5,0
"1620",9.93367576987925e-05,TRUE,0,17,3.2,0
"1621",1.59196563536699e-05,TRUE,0,17,2.6,0
"1622",4.85179842794557e-05,TRUE,0,17,3.4,0
"1623",9.32995844578685e-05,TRUE,0,17,3.7,0
"1624",3.21442341803401e-06,TRUE,0,18,3.3,0
"1625",0.000675325167624289,TRUE,1,18,3.2,0
"1626",4.73909400376763e-05,TRUE,0,18,3.1,0
"1627",3.18466355089524e-05,TRUE,0,18,2.5,0
"1628",4.2894214378343e-05,TRUE,0,26,3.6,0
"1629",0.000216001144568187,TRUE,1,22,3.8,0
"1630",2.77410931925079e-06,TRUE,0,17,3.1,0
"1631",0.000634465380655129,TRUE,1,18,2.8,0
"1632",8.72413962590975e-05,TRUE,0,20,2.4,0
"1633",0.000380043205543098,TRUE,1,18,2.6,0
"1634",5.42742580761672e-05,TRUE,0,19,2.3,0
"1635",0.000298858967569769,TRUE,0,18,3,1
"1636",0.000193564926619977,TRUE,0,18,3.1,0
"1637",4.19785504430218e-05,TRUE,0,18,3.4,0
"1638",0.000971548868025664,TRUE,1,17,3.4,0
"1639",0.000141122085486284,TRUE,0,17,2.8,0
"1640",0.000260105803997654,TRUE,1,18,3.5,0
"1641",0.000255390026814863,TRUE,0,17,3.3,0
"1642",2.82739007833291e-05,TRUE,0,17,3.2,0
"1643",0.000197172150091143,TRUE,1,18,3.7,0
"1644",3.34206472114955e-05,TRUE,0,19,3.4,0
"1645",8.80464568603471e-07,TRUE,0,18,3.4,1
"1646",3.33763221258384e-05,TRUE,0,17,3.5,0
"1647",0.000267560043302876,TRUE,1,19,3.4,1
"1648",9.34228174719356e-05,TRUE,0,19,3.4,0
"1649",0.000123784577974465,TRUE,0,18,3.6,0
"1650",1.80082428895557e-05,TRUE,0,18,3.6,0
"1651",7.85745304506191e-05,TRUE,0,17,3.2,1
"1652",9.64740806528261e-05,TRUE,1,18,3.2,0
"1653",0.0001549854450675,FALSE,1,18,3.2,0
"1654",3.99599253719091e-05,TRUE,0,22,3.5,0
"1655",4.63824015212248e-05,FALSE,0,17,3.4,0
"1656",1.25917608700118e-06,TRUE,0,18,3.6,0
"1657",1.49128559668191e-05,TRUE,0,18,3.5,0
"1658",3.21440111270673e-05,TRUE,0,17,3,0
"1659",4.73763611583253e-05,TRUE,0,20,3.5,0
"1660",0.000101743021876991,TRUE,0,17,3.5,0
"1661",1.42677587419229e-05,TRUE,0,18,2.6,0
"1662",1.08890317241798e-05,TRUE,0,19,3.2,0
"1663",0.00111653682988998,TRUE,1,18,2.9,0
"1664",6.32820169905954e-05,TRUE,0,18,3.5,0
"1665",1.91976554751483e-05,TRUE,0,20,3.3,0
"1666",9.6187026444826e-05,TRUE,0,18,3.5,0
"1667",1.77058818330459e-05,TRUE,0,17,2.9,0
"1668",2.07212209633435e-05,TRUE,0,23,3.7,0
"1669",0.000121632710476657,FALSE,1,22,2,0
"1670",3.47073874467859e-05,TRUE,0,21,2.8,0
"1671",0.000481464741818798,TRUE,1,18,3,0
"1672",5.47559564677718e-05,TRUE,0,18,3.3,0
"1673",0.000130735607572438,TRUE,0,18,3.7,1
"1674",0.000554147162623203,FALSE,1,17,3.4,0
"1675",0.000139108859029385,TRUE,0,19,3.5,0
"1676",9.73688540226789e-05,TRUE,1,19,3.4,1
"1677",9.28133869450991e-05,TRUE,0,18,3.6,0
"1678",1.06796407968145e-05,TRUE,0,18,2.4,0
"1679",0.000143519163756397,TRUE,0,17,3.4,0
"1680",7.80048932633573e-06,TRUE,0,18,2.8,0
"1681",0.00035047870643279,TRUE,1,19,3.4,0
"1682",0.000466229959526211,TRUE,1,19,3.2,0
"1683",9.20683923946695e-05,FALSE,0,17,2.7,0
"1684",4.06807781768784e-06,TRUE,0,24,3.2,0
"1685",0.000586110050798494,TRUE,1,17,3.3,0
"1686",0.000340943117872712,TRUE,0,17,3.2,0
"1687",0.000117857679505719,TRUE,0,17,3.4,0
"1688",5.17119716203347e-05,TRUE,0,19,2.5,0
"1689",0.00054041257584437,TRUE,1,18,3.8,0
"1690",0.000990698447321445,TRUE,1,17,2.9,0
"1691",0.000120406758773733,TRUE,0,18,3.6,1
"1692",1.38855601795644e-05,TRUE,0,17,3.2,0
"1693",6.65900507629814e-05,TRUE,0,18,3,1
"1694",0.000108919834875814,TRUE,0,18,2.8,0
"1695",0.00017285961138802,TRUE,0,17,3.6,1
"1696",0.000112547033212685,TRUE,0,18,3.3,0
"1697",0.000216678170481124,TRUE,0,20,3.1,1
